0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.92633045,-0.16393112,-0.13077119,-1.2971424,-1.0063896,-0.51574206,-0.5305782,0.46122777,-1.0464811,0.15777247,1.5395467,1.0561427,-0.40495664,-1.2637783,1.2784455,-2.326851,0.043937884,0.10494699,-0.3787528,0.5774627,0.42843404,0.72724855,1.1806283,0.8460312,2.7257006,-0.5066983,0.13747859,0.7914351,0.07988068,0.0051570884,-0.85823905,-2.3910236,-1.2285234,-0.5739539,-0.18512332,-1.145996,-0.046954215,0.64788735,-2.4155068,-0.4533058,0.8618723,0.38540146,1.13395,-1.0504109,0.23534362,-1.4633445,-1.3080226,0.38203368,1.2360183,0.95301557,-0.022239836,0.7845053,0.41011888,-1.1172545,0.8827447,-0.45117357,0.76759714,-0.6636961,-0.24916247,0.8743948,0.8516579,-0.88210374,-1.4653478,-0.9538594,0.38273612,0.8496966,-0.17951745,1.4625928,0.07550507,-0.4650711,-0.27709633,0.0534564,0.9641167,-0.594709,-1.1196681,0.26752317,-1.5056982,-0.22190441,1.2016686,0.784381,-1.273173,-0.20040557,0.1761184,0.95140475,0.20366085,-1.2188346,-0.35115594,0.5546562,1.5088373,-2.0770724,1.4972208,0.57965684,0.13995926,1.6250331,0.5646912,1.1843013,0.8456487,-1.0935761,0.6120156,0.7199887,-0.10398604,-0.32087007,-0.14673162,-0.64815986,0.14850476,-2.6331275,0.26145232,0.14159732,0.58211213,-1.1199409,0.54175156,1.0465989,0.29774213,-1.1465932,-0.9732888,1.1552917,-0.43836707,-0.28252685,-0.6345109,-0.9392985,0.09380727,1.3747734,-0.07502039,0.14328806,-0.82371014,-1.2051371,-0.8558901,0.44478947
-0.66580135,1.0037804,0.4102132,-1.2641735,0.2978242,0.106672354,-0.20364933,0.5495831,-1.4122158,-0.5767385,1.5636262,0.6367401,-1.1298908,-0.8152071,1.2988994,-1.5176831,0.6738898,-0.25981474,-1.2608223,0.5830659,0.28933662,0.028350424,0.9374115,0.97341746,1.6315732,-0.1101354,0.7150339,0.2326486,-0.3891927,-0.41982585,-0.23976621,-1.7345333,-1.223751,0.14307325,-0.09244027,0.054801285,-0.6037954,-0.23589784,-2.481296,-0.27947,0.37706667,-0.41861254,0.79341245,-0.7638384,0.8823443,-0.9958757,-1.0333682,0.5597636,0.80193233,0.8112973,-0.09990526,0.94905174,0.84830683,-0.47914195,0.6185502,-0.16735676,0.4622531,-0.7494804,-0.29495504,0.73277587,0.6172416,-0.6861923,-0.51474744,-2.094368,-0.89281386,0.5309274,0.112966515,1.1303642,0.40834257,-1.3887827,-1.0729495,-0.19563024,0.54045147,-1.6763215,-1.394733,0.9155208,-0.094221056,-0.51453114,1.4611382,0.5276598,-0.4156123,-0.33578387,-0.19995837,0.58812344,-0.22552216,-1.4866042,-0.775499,0.4785937,0.79575956,-1.9519815,1.6720389,0.30177933,-0.8059196,0.8786509,-0.2061237,1.5888798,0.50987864,-0.004664485,0.58125615,0.72881866,-1.254743,0.37197432,0.2448345,-0.8167822,0.37095731,-1.5023878,-0.5998025,0.68819267,0.067276,-1.3448308,-0.20022398,1.5453689,0.73909074,-0.1210511,-0.20606898,1.1187644,0.85121465,-0.88532805,-0.16470666,0.19030236,0.50067484,1.7933378,0.91738147,-2.2579074,-0.7194975,-1.0636551,-0.7421316,0.08027601
-0.5253177,1.754143,-0.4460342,-1.3862462,-0.08666974,0.1436736,0.27175212,0.88657194,-1.1589713,-0.5809323,0.9034855,0.961801,0.38607302,-1.2745376,1.6601647,-1.2688477,-0.5346306,-0.75830406,-0.49434882,1.2101003,1.2536762,-0.20145026,1.3611999,1.3785614,2.215452,-0.16799828,0.034874905,0.51958436,-0.92135155,-0.7777614,-0.8764345,-1.9463959,-0.9375203,0.06565888,0.43565053,-0.01853049,-0.71443886,0.2592898,-1.9417176,-0.6584602,0.2511695,1.2795151,1.0308174,-1.1590942,0.5948897,-0.8147595,-0.59937036,0.8254198,0.9283927,1.1024468,-0.14835717,0.42590517,-0.09102763,-0.30280542,-0.60994655,0.22545125,0.77273905,-1.0479745,-0.20138703,1.517124,0.34160873,-0.49914023,-1.9185346,-1.2959237,-1.1791158,0.047326487,0.2136437,0.31299946,-1.0247332,-2.1814227,-0.43103084,1.1276486,-0.10225776,-0.43599564,-2.2425523,1.1620194,-0.2645614,-0.3746058,1.8953398,1.0829331,-0.2835291,-0.76339936,0.27910736,0.6417513,-0.09856683,-1.4997033,-0.6416008,0.03051988,1.8851615,-1.8572544,1.9810297,0.80885375,-0.69042844,0.46565816,0.44106212,1.2653253,-0.63074833,0.0322909,0.4629943,0.29931992,-0.87983835,-0.054433778,-0.23014718,-0.64528686,0.5414047,-1.3890883,-1.0901783,0.2058304,-0.17497464,-1.2378519,0.89828044,0.544355,-0.057222843,-0.48832357,-0.18370037,0.5636081,1.1980948,0.2669947,0.33328682,-0.16612187,0.103669055,1.4135374,-0.0579669,-0.11873179,-0.9370804,-1.8188274,-1.4260986,-0.027399091
0.48502195,1.7871474,-0.679396,-2.1117616,-0.8941932,-0.16407415,0.11874413,0.40203682,-0.25299144,-0.91719943,1.9844303,0.38582778,-0.06528086,-0.9142765,0.6684571,-1.0988748,-0.9122341,0.53685,-0.77658904,0.82626355,1.010209,0.2809937,2.390619,0.8420884,1.9739903,0.044310533,0.10142237,-0.3464011,0.024375446,0.2521475,-0.47864306,-1.9007043,-0.73636293,-1.192398,-0.08855737,-0.8413728,1.2773316,-0.443149,-1.4407611,-0.44805855,0.67217493,1.3830622,1.5112572,-1.2322267,1.3348172,-1.158366,-1.2656211,-0.539956,0.79491204,0.017433919,0.08605813,0.8450279,-0.6131708,-0.0050315675,0.77656406,-0.51096845,0.5858397,-0.55238515,-0.8859915,1.1057314,0.038232096,-1.1760106,-2.275508,-1.2232492,-1.331709,0.04940561,0.42223302,0.13987425,-0.23472486,-2.1914368,-0.06814755,0.42908156,1.2211739,-0.70604604,-1.6581964,0.20938729,-0.24510969,-0.28332376,1.6391308,1.3964732,-0.71654516,-0.19800296,-0.40252024,-0.19443311,-0.20252712,-0.80230945,-0.21480283,0.10324415,0.74611425,-2.872633,1.9944196,1.5300252,-1.2987782,1.2598431,0.064146236,1.8255216,0.18151215,-1.0588274,-0.42601055,0.61887825,0.26890403,0.9162113,0.18168561,-0.7559294,-0.5815525,-1.2751341,-0.13225506,0.43959656,-0.09236159,-1.7880702,0.45624393,0.18753578,-1.0175138,-0.762659,0.5647496,0.63571423,-0.009632453,0.35876143,0.37550333,-0.04903629,0.96406585,2.2312999,1.0540694,-0.37105462,-0.8817155,-1.4963409,-1.3776469,0.05836973
